h_2_0,h_2_1,h_2_2,h_2_3,h_2_4,h_2_5,h_2_6,h_2_7,h_2_8,h_2_9,h_2_10,h_2_11,h_2_12,h_2_13,h_2_14,h_2_15,h_2_16,h_2_17,h_2_18,h_2_19,h_2_20,h_2_21,h_2_22,h_2_23,h_2_24,h_2_25,h_2_26,h_2_27
-0.99980766,-0.99854684,-0.9980945,-0.670763,0.37244797,0.99999607,-0.9906725,-0.99500114,0.8867585,0.6351795,0.9909106,-0.9999988,0.99906766,0.9210513,0.9972035,-0.9999247,-0.97639567,0.40616107,-0.9647451,-0.94287455,0.024458934,0.9987999,0.99999416,0.5879529,-0.71811944,-0.9947543,-0.994011,0.9888838
-0.9999871,-0.9991808,-0.99987334,-0.17381479,-0.72640705,0.9999964,-0.9960669,-0.9997556,0.9901865,0.7610093,0.9995498,-0.9999387,0.99997854,0.97200185,0.99969864,-0.9999504,-0.9734799,-0.53803897,-0.9666453,-0.9989195,0.50188154,0.9878096,0.99998933,0.96377945,-0.9561737,-0.9982694,-0.99860215,0.9865287
-0.9734321,-0.10346972,-0.8294295,0.9507212,0.9530732,0.9756104,-0.9977462,-0.4765912,-0.91520923,0.9105505,-0.7308273,-0.99999917,0.962959,-0.52554816,0.006377208,-0.99987507,-0.9817831,0.8675323,-0.93216777,0.9680001,0.9644315,0.9957215,0.9986487,-0.97619176,0.2017771,-0.7647551,-0.90196455,0.9852461
-0.99997795,-0.999929,-0.9999202,0.75327396,-0.5655235,0.99994886,-0.99962664,-0.99949735,0.99085265,0.9151103,0.99989855,-0.9997135,0.9999184,0.9930956,0.9998449,-0.9997921,-0.9870256,0.74574107,-0.97630155,-0.9777063,0.6763989,0.9674584,0.99993557,0.93875754,-0.97033334,-0.9991261,-0.9965796,0.9955991
-0.9999988,-0.9997583,-0.9999819,-0.5537439,-0.79817486,0.9999988,-0.9996044,-0.99999565,0.98336315,-0.9690316,0.99991924,-0.99848026,0.9999964,0.99005604,0.9996986,-0.9999429,-0.81191164,-0.8878201,-0.6710712,-0.99956703,0.79916644,0.9829169,0.9999888,0.9987754,-0.97415316,-0.99927104,-0.9997704,0.98262346
0.99338007,0.87741876,0.9758728,0.91506994,0.92694813,-0.5765672,0.78566647,0.71995604,0.34802744,0.9977734,0.3293922,-0.99545056,-0.25447494,0.07989128,-0.9987343,-0.9952139,-0.9828405,-0.77393156,-0.6898821,0.99021465,-0.91252,0.9996277,0.6140177,0.93553483,-0.90751666,-0.9805434,0.89956,0.9396323
-0.99997264,-0.9997795,-0.99982727,-0.861823,-0.9270546,0.9999919,-0.9588372,-0.9999331,0.9992921,0.7442188,0.999868,-0.98507094,0.9999925,0.99964434,0.9997957,-0.9997918,-0.9816793,-0.05181217,-0.9667214,-0.99975455,-0.660049,0.9791782,0.9999696,0.9996882,-0.9869846,-0.999973,-0.9982966,0.9856422
-0.99999833,-0.9999261,-0.9999005,-0.7646765,-0.9788079,0.9999988,-0.9982414,-0.99992377,0.9972023,0.8673758,0.99973774,-0.99945736,0.9999849,0.9978927,0.9999683,-0.99971896,-0.99235135,-0.22595927,-0.97865516,-0.9998167,0.640317,0.9713381,0.9999924,0.9960863,-0.97818696,-0.9999544,-0.9985212,0.9907688
-0.9160217,-0.981689,-0.99996734,0.17524542,0.3850124,-0.45707116,-0.7947979,-0.9999822,0.9965259,-0.92251813,0.99712026,0.9998109,0.9999995,0.99361265,0.10831785,-0.998242,-0.9847804,0.11043685,-0.44029585,-0.57787,-0.51378924,-0.083848156,-0.63907033,0.99992996,-0.88140756,-0.982489,-0.9993469,0.9569356
-0.9974241,-0.994021,-0.9963044,-0.9887002,-0.9749482,0.997081,0.93218,-0.9999501,0.999894,0.5970943,0.9996524,0.99462193,0.99999803,0.9998023,0.96274453,-0.99925196,-0.9933133,-0.9334606,-0.8451119,-0.99936414,-0.9435517,0.9038412,0.9342976,0.9999995,-0.997459,-0.99998575,-0.9961596,0.9886186
-0.9999622,-0.9949465,-0.99965745,-0.9823174,-0.8856425,0.9999977,-0.98964894,-0.9999821,0.99755126,0.46869227,0.9973737,-0.6941796,0.9999986,0.98856753,0.9992832,-0.99977267,-0.9981601,-0.90808636,-0.84729683,-0.99998236,0.28494674,0.5832804,0.99949837,0.99951446,-0.9705338,-0.99989533,-0.9974708,0.99723935
-0.9988362,-0.9969092,-0.9934266,0.40697718,0.6160917,0.9999622,-0.9988419,-0.9586691,0.09091995,0.78190994,0.98255587,-0.9999986,0.99644387,0.45075765,0.98010606,-0.999754,-0.95985055,0.16588107,-0.9287982,-0.6664453,0.75480354,0.98841035,0.99998224,-0.299776,-0.5966701,-0.9887759,-0.9700768,0.9760125
-0.9666827,-0.8483515,-0.80672455,0.83296674,0.9637139,0.99939245,-0.99602526,0.0055200267,-0.69432586,0.98007596,0.114415236,-1.0,0.9444483,0.0007627455,0.816573,-0.99991494,-0.9798212,0.92160434,-0.97940826,0.77967054,0.64013296,0.996757,0.99994534,-0.98021317,-0.40478283,-0.94323176,-0.87481904,0.98669827
0.8370102,-0.92941993,-0.9999722,0.9999412,0.8427033,-0.99918514,-0.99991065,-0.99845666,-0.8317113,0.5828266,-0.4939858,0.992507,0.99980164,-0.032356754,-0.4086965,-0.9979029,-0.7157466,0.9761459,-0.79937714,0.99984676,0.99447495,-0.99957657,-0.91035515,-0.76541287,0.9837747,-0.34691373,-0.9998031,0.78618014
-0.99987817,-0.9999031,-0.99874043,-0.9204778,-0.7558678,0.99997956,0.44876528,-0.9989228,0.9999102,0.98386556,0.99995404,-0.99966496,0.9996076,0.9998821,0.99975526,-0.9999016,-0.99563515,0.9054062,-0.996368,-0.9920491,-0.9908829,0.9999667,0.9998999,0.9990049,-0.9975511,-0.9998592,-0.9906774,0.9964257
-0.9987724,-0.95852965,-0.99700516,0.73089504,-0.29499292,0.99847203,-0.99956435,-0.9971358,-0.16321404,0.47408307,0.8487319,-0.99979484,0.9993899,0.428557,0.8949338,-0.9995579,-0.98823136,-0.42112908,-0.6868239,-0.18328974,0.98602885,0.8196358,0.99910384,0.73762816,0.21604544,-0.9886658,-0.98659146,0.9845049
-0.9996857,-0.9981928,-0.99102914,-0.62682325,0.8086867,0.9999986,-0.9981295,-0.9662299,0.20796888,0.14986087,0.98580056,-0.9999999,0.9962827,0.79646873,0.9961987,-0.9998311,-0.90260786,0.54555565,-0.935469,-0.9025542,0.27249196,0.99803346,0.99999845,-0.42540607,-0.67132914,-0.991932,-0.97962373,0.9788768
-0.9599284,-0.43012688,-0.3056164,0.42218882,0.9809698,0.999231,-0.9905902,0.28759652,-0.65017223,0.99345374,-0.50026596,-1.0000001,0.77739257,-0.6747729,0.4806607,-0.9998876,-0.9948812,0.82812834,-0.9560403,0.8009328,0.7002095,0.9990015,0.9998623,-0.9593568,-0.66088665,-0.9392422,-0.17165075,0.99360836
-0.99070644,-0.9992855,-0.99784756,0.031789284,-0.0140174525,0.9997799,-0.19969209,-0.99710387,0.9993727,0.9871805,0.9997787,-0.9994777,0.99902576,0.9998082,0.9980659,-0.9999063,-0.9842674,0.9838484,-0.99671155,-0.8098845,-0.99426657,0.9996665,0.9996746,0.99042654,-0.9930256,-0.9993538,-0.9877181,0.9960311
-0.99999744,-0.9997257,-0.9997882,-0.9662242,-0.30410165,0.9999999,-0.959917,-0.99977726,0.9988525,0.5863287,0.999681,-0.9999984,0.99993324,0.99640733,0.9999539,-0.9999853,-0.9882832,0.28152442,-0.9874116,-0.99965024,-0.7493879,0.9999286,0.99999917,0.9689084,-0.97218746,-0.9988456,-0.9992148,0.9948021
0.36456838,0.7659637,0.6991101,0.8872314,0.99267006,0.9131506,-0.97849345,0.5607346,-0.8215858,0.992185,-0.8110371,-0.99999356,-0.0018686927,-0.9067361,-0.9852255,-0.9994709,-0.9936122,-0.5194858,-0.82190907,0.9828895,0.61051273,0.99951077,0.9933158,-0.79588586,-0.44390658,-0.87623405,0.082222626,0.97788626
-0.9367249,-0.99425566,-0.9939958,-0.2597785,-0.69045556,0.94513786,-0.2178969,-0.99884486,0.9993953,0.9913814,0.9996577,0.9729556,0.99997586,0.99873626,0.94066966,-0.9981683,-0.9981394,0.027976345,-0.90860236,-0.9672194,-0.8470206,0.14391151,0.6604308,0.9999467,-0.99448895,-0.99991566,-0.941187,0.99704087
-0.9128473,-0.44282687,-0.76748466,0.9535897,0.96148735,0.9819482,-0.99801016,-0.22290117,-0.8736957,0.9672283,-0.454201,-0.9999989,0.93646604,-0.5359728,-0.12283063,-0.9998419,-0.98447037,0.7293766,-0.911504,0.9545979,0.9313016,0.99034363,0.99936914,-0.9450765,0.06409564,-0.9156744,-0.819672,0.9797935
-0.6478011,0.42255008,0.29855695,0.8246679,0.99361265,0.9828082,-0.9856391,0.6204479,-0.88942176,0.9778053,-0.884271,-0.9999998,0.69836175,-0.7415689,-0.7741835,-0.9997922,-0.9812836,0.51417613,-0.92024505,0.9649271,0.7616261,0.9991566,0.99926996,-0.96588874,-0.2608963,-0.8835852,-0.41238514,0.9769152
-0.99410224,-0.99696314,-0.99222374,0.8236159,0.8785072,0.999951,-0.9997435,-0.96634007,-0.48373982,0.473539,0.9824273,-0.9999982,0.9938121,0.16888343,0.95456505,-0.99983126,-0.8707334,-0.0022188087,-0.8305386,-0.07694061,0.8238082,0.94742435,0.99997526,-0.3495408,-0.7045503,-0.9872167,-0.97387344,0.9813732
-0.9678445,-0.7372823,-0.7503871,0.7196508,0.9680946,0.99910545,-0.99385375,-0.16827542,-0.6963491,0.9757761,-0.23042776,-0.9999998,0.94326556,-0.2166991,0.68766224,-0.9998966,-0.9819608,0.86244684,-0.9632435,0.76298225,0.7171464,0.99738586,0.9999036,-0.9654452,-0.3130555,-0.9434569,-0.8326178,0.9861721
-0.9998948,-0.9893943,-0.99974674,0.74819726,-0.8878419,0.99985737,-0.9994066,-0.999823,0.90284365,0.49384606,0.99739003,-0.9972124,0.99998856,0.97988427,0.9973103,-0.99989283,-0.98606443,-0.13071461,-0.9335069,-0.9785584,0.9101688,0.64530224,0.9996201,0.9619044,-0.7664266,-0.99729663,-0.99957955,0.9912773
-0.99912965,-0.9987992,-0.9994773,0.90101355,-0.51670355,0.9991796,-0.9996592,-0.9966805,0.6283207,0.92606795,0.9911273,-0.9997207,0.9997532,0.90958565,0.99309886,-0.99957716,-0.98874086,0.6454964,-0.947558,-0.33716738,0.93600255,0.6149773,0.9996957,0.70385975,-0.4117743,-0.9971317,-0.99405235,0.9911225
-0.99999905,-0.99990094,-0.99997634,-0.9569107,-0.73101574,1.0,-0.99837834,-0.9999962,0.99545383,-0.96077144,0.9999479,-0.9975816,0.9999977,0.99169445,0.999849,-0.9999423,-0.87128747,-0.95777375,-0.54662454,-0.9999612,0.45528018,0.98189497,0.99999577,0.9997487,-0.9877055,-0.99983805,-0.99955785,0.98390067
-0.964617,-0.33078724,-0.26985216,0.3758665,0.9810877,0.99860483,-0.9881159,0.3037918,-0.67269176,0.9892401,-0.5962493,-0.9999998,0.7780039,-0.6846466,0.26384357,-0.99988204,-0.99494696,0.76020664,-0.9460269,0.84180546,0.75255895,0.99934745,0.9998225,-0.94507015,-0.59614253,-0.9318347,-0.21847259,0.99192435
-0.9135119,0.45208755,-0.8449274,0.98407954,0.7223532,0.9030768,-0.9998174,-0.87926465,-0.96044946,0.9659671,-0.78781354,-0.9999333,0.9829113,-0.88725966,-0.595714,-0.9990009,-0.9936841,0.006057873,-0.6462715,0.9373674,0.99708307,0.6821137,0.9790168,-0.86603683,0.5659558,-0.881321,-0.6894923,0.98663574
-0.96030474,-0.98951626,-0.95677453,0.95820993,0.81674415,0.9997686,-0.9996935,-0.564458,-0.69934154,0.9569622,0.9639231,-0.99999857,0.9786257,0.18921773,0.8873371,-0.9995281,-0.9371008,0.52645403,-0.96025056,0.23213546,0.71361053,0.9455054,0.9999648,-0.9180904,-0.50166255,-0.98366886,-0.9329053,0.95950305
-0.28843644,0.5177843,-0.34796917,0.98363113,0.9850771,0.75389135,-0.9967917,-0.015529135,-0.9338276,0.95310706,-0.8507263,-0.9999898,0.8854126,-0.7136583,-0.92506135,-0.9997438,-0.97784406,0.2675229,-0.83236986,0.9916618,0.93436867,0.99172974,0.9945396,-0.9104694,0.2947416,-0.85576105,-0.7926309,0.96962345
-0.99955314,-0.99856603,-0.99976337,0.997285,-0.8261228,0.9923967,-0.9999764,-0.99768895,0.50342745,0.97360706,0.9985888,-0.9984632,0.9998901,0.9541485,0.99767804,-0.99959457,-0.99347997,0.925681,-0.96282995,0.1059632,0.98949975,-0.50259745,0.99753124,0.216381,-0.5875183,-0.9947115,-0.9986187,0.9946296
-0.9937548,-0.7046437,-0.6628187,-0.34842524,0.96208054,0.99957883,-0.97012407,-0.28105643,-0.25820458,0.9731015,-0.32944047,-0.99999994,0.92487484,-0.4733612,0.6708038,-0.9998994,-0.9947304,0.61568767,-0.9506202,0.4665155,0.6798722,0.99974936,0.99989736,-0.83447677,-0.6518018,-0.9499895,-0.5695305,0.9916736
-0.9999967,-0.9993349,-0.99998116,-0.77745366,-0.6854982,0.9999956,-0.9993763,-0.99999833,0.98781604,-0.9910266,0.9998699,-0.9021234,0.99999905,0.99326324,0.99900025,-0.99992734,-0.8774998,-0.92477286,-0.33204278,-0.99971634,0.7392228,0.9279608,0.99990255,0.9997927,-0.972764,-0.9995119,-0.99981743,0.98920137
-0.999956,-0.9849949,-0.9901539,-0.95117104,0.1741304,0.9999945,-0.97106415,-0.9952526,0.47970152,-0.6395015,0.8181064,-0.9999982,0.99743694,0.5773645,0.981206,-0.9998649,-0.95551336,-0.7525532,-0.8298414,-0.95547223,0.7614585,0.99945706,0.999985,0.8210127,-0.8060813,-0.9911128,-0.9882114,0.97769606
-0.9999848,-0.99968994,-0.9998524,-0.98528355,-0.882803,0.9999982,-0.5399927,-0.9999846,0.99970293,-0.38531345,0.9999601,-0.9820114,0.9999944,0.999233,0.9994672,-0.99992514,-0.95463294,-0.8416121,-0.9002632,-0.99993765,-0.91537607,0.99866813,0.9999653,0.9999659,-0.99647933,-0.99992436,-0.9980443,0.9815114
-0.9635197,-0.583665,-0.97526675,0.967136,0.8843927,0.95114475,-0.99886,-0.933621,-0.68694776,0.84812135,0.10850145,-0.99995726,0.9954253,-0.34063923,-0.10434587,-0.9997958,-0.978448,0.09651293,-0.7649228,0.91266495,0.9733431,0.94822437,0.99740493,-0.3370061,0.23634267,-0.92458695,-0.9420286,0.980476
-0.83681434,-0.98414004,-0.99997365,0.83634144,0.14332184,-0.9051079,-0.9108807,-0.9999595,0.99645257,-0.5626629,0.9973437,0.9999255,0.9999993,0.9966368,0.23465928,-0.99745435,-0.99395794,0.83037496,-0.7775693,0.14006081,-0.40572074,-0.52686423,-0.87722176,0.9997903,-0.8914038,-0.98149633,-0.99905866,0.97534454
-0.074078895,-0.4970285,0.8800549,0.7453143,0.9611044,0.9915054,-0.9744782,0.9506829,-0.6348369,0.99974585,-0.012705581,-0.9999998,-0.7602619,-0.54405665,-0.6608488,-0.9991869,-0.99888515,0.82842857,-0.9715435,0.9657283,-0.03409474,0.9995734,0.99922293,-0.908035,-0.90437937,-0.99052405,0.8245826,0.9889947
-0.99994916,-0.9951755,-0.99979895,-0.9606116,0.18246917,0.9999806,-0.815121,-0.99996233,0.99875456,-0.5037601,0.9968934,-0.9755887,0.99999595,0.9938081,0.9968907,-0.9999574,-0.97930324,-0.74459076,-0.921313,-0.9994441,-0.63240004,0.9985,0.9996866,0.99866575,-0.96497184,-0.99826723,-0.9995601,0.9933314
-0.9999971,-0.99992144,-0.9998482,-0.95532113,-0.9597225,0.9999989,-0.8577303,-0.9999134,0.9996686,0.8017341,0.9998957,-0.9996315,0.99997777,0.999649,0.9999509,-0.9999219,-0.9875647,0.08090498,-0.98996,-0.99981266,-0.77276486,0.99947256,0.9999949,0.9993142,-0.9936035,-0.999952,-0.9988527,0.98860294
-0.99999785,-0.99996346,-0.9998043,-0.9567749,-0.8985587,0.9999992,-0.90070033,-0.9997911,0.9996716,0.89490515,0.99981236,-0.99994344,0.9999293,0.9996956,0.9999795,-0.9999536,-0.994932,0.7306555,-0.9957438,-0.9993133,-0.7878802,0.9998217,0.9999959,0.99658304,-0.99405485,-0.9999284,-0.9992149,0.99633896
-0.52454793,0.54288024,0.47043216,0.93025887,0.9924895,0.97116274,-0.99427605,0.7853998,-0.9451427,0.98347837,-0.87006384,-0.99999976,0.43761417,-0.7731572,-0.83897096,-0.9997497,-0.98578554,0.69769406,-0.9328173,0.98428035,0.82151324,0.99906206,0.99916214,-0.98623556,-0.15052575,-0.8417793,-0.33194813,0.9753936
-0.9568902,-0.44229922,-0.46790308,0.5657843,0.9855948,0.99777144,-0.9859583,0.2873893,-0.6875821,0.983555,-0.6477565,-1.0,0.8722224,-0.5254849,0.3340655,-0.999923,-0.99047256,0.81663114,-0.9517415,0.8844871,0.74696743,0.99898577,0.9998596,-0.95205873,-0.47092015,-0.93325084,-0.54641956,0.98929757
-0.9999228,-0.9997783,-0.9997492,0.8147618,-0.7838875,0.9997845,-0.9994862,-0.99824995,0.9689741,0.9771935,0.99950004,-0.99946684,0.9999392,0.979168,0.9994855,-0.99961114,-0.99345607,0.402789,-0.9666813,-0.95825094,0.9062736,0.6599677,0.9998267,0.92746097,-0.90851134,-0.9993404,-0.9965828,0.9928998
-0.99898744,-0.98689854,-0.94921356,-0.46803948,0.80639297,0.99998945,-0.9916461,-0.74218017,0.11185347,0.9175964,0.88882375,-0.9999998,0.985546,0.5612012,0.98483855,-0.99984545,-0.98122215,0.77365637,-0.9800915,-0.70546126,0.25971082,0.99944776,0.99999386,-0.8612043,-0.6023011,-0.9824825,-0.94010043,0.98230904
-0.99260336,-0.62685555,-0.8712686,0.5887043,0.8795034,0.99683255,-0.9946864,-0.6989214,-0.6257508,0.95391804,-0.39472553,-0.9999993,0.9698677,-0.52111495,0.50260484,-0.9998702,-0.9950136,0.54122704,-0.9189242,0.75882006,0.94345033,0.99743223,0.9994837,-0.8225106,-0.20569721,-0.93145746,-0.8240987,0.9901112
-0.98360944,-0.9643545,-0.9999466,-0.99167144,-0.55488497,0.90836775,0.9824381,-0.99999803,0.99991965,-0.98255014,0.9981961,0.9998511,0.99999976,0.9996661,0.40920955,-0.9995308,-0.97152513,-0.72858816,-0.69359547,-0.996882,-0.99443275,0.98949486,0.4407505,0.9999994,-0.9810462,-0.9979623,-0.99970436,0.8611404
-0.98176,-0.8477101,-0.7726287,0.513545,0.9666772,0.99966526,-0.9907821,-0.04149662,-0.44661847,0.985563,0.080074325,-0.9999998,0.93791264,-0.12059464,0.8501882,-0.99991876,-0.9883947,0.8882305,-0.97800356,0.63338894,0.54937446,0.99861264,0.99994755,-0.95782346,-0.63989055,-0.95312726,-0.758735,0.9914071
-0.9771101,-0.30744353,-0.27251893,0.22812055,0.97042847,0.99875015,-0.98720354,0.19783984,-0.6433704,0.9920191,-0.6649755,-0.99999994,0.78336424,-0.78266335,0.30824977,-0.9998665,-0.99704957,0.67426026,-0.9479909,0.79090184,0.8295575,0.9993762,0.99971104,-0.94028986,-0.6509967,-0.9259718,-0.111585364,0.99398166
-0.9992898,-0.9367525,-0.99634814,0.8258254,-0.8391337,0.9995011,-0.9997794,-0.99792504,-0.52544105,0.8821838,0.61587715,-0.9998725,0.9992938,0.20863652,0.9638912,-0.99965245,-0.99558103,0.15115163,-0.89563054,-0.5237509,0.99275124,0.6603771,0.9989613,-0.08662762,0.23499392,-0.9880462,-0.991195,0.9908762
-0.999714,-0.9977942,-0.99999416,-0.98728895,0.32632375,0.9990771,-0.8817505,-0.9999995,0.99805224,-0.9995508,0.99847466,0.9940316,0.99999994,0.98341644,0.9190933,-0.99969226,-0.8337904,-0.98623705,0.43771034,-0.9995322,-0.31315663,0.7330458,0.98419297,0.9999943,-0.9587907,-0.9974727,-0.99991006,0.890805
-0.99996626,-0.99988365,-0.9993112,-0.98505294,-0.7951816,0.9999978,0.28667113,-0.9997967,0.99988854,0.8002467,0.9999737,-0.99969506,0.99989724,0.9998153,0.99976295,-0.9999175,-0.9872275,0.37997144,-0.98345345,-0.9992752,-0.98825765,0.99996084,0.999979,0.9997811,-0.996334,-0.9999003,-0.99440616,0.99091893
-0.98462033,-0.9951822,-0.96879864,0.97352064,0.79688793,0.99987245,-0.9999553,-0.56488144,-0.88307416,0.88306975,0.9851432,-0.99999917,0.9827299,0.05254789,0.93589646,-0.9989201,-0.83975416,0.521624,-0.9275723,0.004572732,0.89458877,0.83119905,0.9999827,-0.9492113,-0.5297822,-0.9870896,-0.8874242,0.9326839
-0.9998787,-0.9995642,-0.9998603,-0.76977235,-0.8270567,0.9999358,-0.9931067,-0.99995697,0.9986812,0.66951656,0.9995607,-0.014422073,0.99999833,0.99948776,0.9994716,-0.9995735,-0.99222696,-0.0055749435,-0.9161637,-0.999697,-0.19219871,0.1949711,0.99959147,0.9998039,-0.97861403,-0.9999848,-0.9985263,0.9940591
-0.99998236,-0.99686426,-0.99979246,-0.99607605,-0.2117685,0.99999803,-0.4143404,-0.99997926,0.9997155,-0.39135438,0.99731386,-0.9618043,0.9999978,0.99827534,0.999301,-0.9999854,-0.99379456,-0.63213116,-0.96305245,-0.9999352,-0.89712733,0.999102,0.99988204,0.9996469,-0.9902686,-0.9996342,-0.9997328,0.99749774
-0.999988,-0.9998601,-0.99998033,-0.98084027,-0.5728922,0.99999547,-0.99079597,-0.99999636,0.9986728,-0.93156487,0.99989444,-0.36365443,0.9999994,0.99519104,0.99936914,-0.9998635,-0.96894664,-0.91107494,-0.46681726,-0.99994886,-0.11237585,0.79051805,0.9998753,0.99996173,-0.99033,-0.99991155,-0.9993507,0.98703426
-0.339496,0.4645253,-0.5203281,0.99845165,0.97028637,0.25716558,-0.9996717,-0.15086545,-0.99181837,0.9547526,-0.91368955,-0.99997973,0.8464976,-0.87061435,-0.92939246,-0.9995909,-0.9579001,0.7454119,-0.7894885,0.9970321,0.99023503,0.9387597,0.9893543,-0.9909554,0.78207225,-0.71841574,-0.89596754,0.9391342
-0.9936692,-0.51656175,-0.66050285,-0.26046306,0.9509644,0.9988868,-0.9731934,-0.44756058,-0.46367902,0.94383895,-0.63075477,-0.9999999,0.94683397,-0.48047104,0.45704335,-0.9998695,-0.9941673,0.47794598,-0.92702585,0.5970522,0.833587,0.9996551,0.9997693,-0.80706316,-0.38360125,-0.93939084,-0.70491844,0.9891003
-0.9999979,-0.99988365,-0.9999637,-0.97087437,-0.75233746,0.9999997,-0.99541664,-0.9999925,0.99772346,-0.8347251,0.9999161,-0.99278194,0.99999803,0.9941791,0.999837,-0.99992704,-0.94555175,-0.9343836,-0.7014021,-0.99996907,0.19384205,0.9710445,0.99999183,0.9997994,-0.9885681,-0.999911,-0.9993263,0.9869139
-0.99996644,-0.99237335,-0.99986076,-0.98383325,-0.32149115,0.9999783,-0.765223,-0.99999064,0.9991804,-0.76951647,0.9962522,-0.43828446,0.99999934,0.99636674,0.99589556,-0.9999416,-0.9772274,-0.93141043,-0.85473377,-0.99991685,-0.53943133,0.99283004,0.99941874,0.9998534,-0.9723885,-0.99956775,-0.99970967,0.99134135
-0.99950355,-0.9303193,-0.9519897,-0.8349251,0.6020274,0.99994606,-0.94802344,-0.9493181,0.4569621,0.8464907,0.2808215,-0.99999964,0.9926898,0.40379828,0.94486797,-0.99992305,-0.99448305,0.21459563,-0.95587975,-0.65550137,0.62634736,0.9997584,0.99995315,0.02718365,-0.60321134,-0.98501486,-0.9597259,0.9900898
-0.9998829,-0.99842,-0.99962896,-0.8092061,-0.92756474,0.99998367,-0.9983662,-0.9999534,0.9957827,0.8723449,0.9979719,-0.4784483,0.9999973,0.99751294,0.9995644,-0.99927,-0.9977501,-0.40732846,-0.91504157,-0.99986476,0.5320062,-0.4087928,0.99935323,0.9990856,-0.9601338,-0.99997544,-0.99719965,0.99696803
-0.9816921,-0.9973281,-0.9999494,0.9992418,-0.22447513,0.6982328,-0.9999862,-0.9981905,0.19485812,0.93849456,0.99550265,-0.92865366,0.99993455,0.909728,0.99071395,-0.9993079,-0.97517097,0.98249865,-0.9488566,0.83471876,0.9729412,-0.9799091,0.9809959,-0.33193746,0.25943655,-0.9662719,-0.999605,0.9684412
-0.9981401,-0.8800712,-0.9644483,0.38993183,0.5989314,0.9994208,-0.9974628,-0.91876954,-0.42247987,0.90056145,0.27641618,-0.9999989,0.989779,0.025976043,0.89694434,-0.99983245,-0.9953058,0.6549087,-0.93239063,0.3343746,0.93556404,0.9948463,0.99975663,-0.7109286,-0.060761783,-0.9557272,-0.94022834,0.9916239
-0.999993,-0.9993627,-0.9999083,-0.9578124,-0.8164703,0.99999815,-0.9702743,-0.9999698,0.99890983,0.1150482,0.9996509,-0.99229527,0.99999726,0.99703914,0.99973756,-0.9999317,-0.98543286,-0.7232546,-0.93444735,-0.99993956,-0.32523647,0.9877531,0.99997836,0.9993696,-0.9793872,-0.9998494,-0.99914396,0.9891884
-0.61675173,0.79404837,0.15002747,0.9326228,0.9842131,0.95441437,-0.9971934,0.11038183,-0.94913894,0.981799,-0.93995994,-0.9999985,0.82779825,-0.8632643,-0.83366066,-0.99956584,-0.9889011,0.5078061,-0.85429585,0.97520316,0.9518107,0.9929373,0.9949304,-0.9676944,0.07723403,-0.82328343,-0.27986687,0.98725086
-0.99677247,-0.99753475,-0.9986042,0.96271676,0.34797594,0.999583,-0.9999343,-0.98848844,-0.32707053,0.77423954,0.98813826,-0.9999705,0.99936783,0.7526231,0.98513806,-0.9994514,-0.9246486,0.70255715,-0.8973019,0.03799626,0.9466005,0.29883674,0.9998941,-0.1424183,-0.30721793,-0.99322367,-0.98461187,0.9838376
-0.9976123,-0.9706816,-0.99475133,-0.15717964,-0.97656745,0.9988297,-0.9976233,-0.9995411,0.9537298,0.9932246,0.95983666,0.6138963,0.99998844,0.94051427,0.988521,-0.9983379,-0.9998325,-0.74214816,-0.90450495,-0.99377173,0.9613071,-0.9730732,0.87839717,0.9979134,-0.9633333,-0.9999096,-0.99111116,0.99924636
-0.9973657,-0.9976917,-0.9999967,0.43735704,0.48856512,0.95440674,-0.9982401,-0.9999969,0.98192996,-0.99558294,0.99955475,0.9883668,0.9999997,0.9628812,0.88690674,-0.99958473,-0.93461716,-0.36033466,0.021457711,-0.9050827,0.49622676,-0.43225378,0.83854747,0.99969137,-0.93376154,-0.96986234,-0.9997407,0.9659073
-0.6505183,-0.66882086,-0.8422218,0.9821431,0.9739624,0.8886799,-0.9995098,-0.8507644,-0.92835903,0.51756746,-0.09069622,-0.9998575,0.9691613,-0.8167599,-0.9115329,-0.99922615,-0.85512483,-0.84756345,-0.05585537,0.9581998,0.9818474,0.8559675,0.9976375,0.01109661,0.3064085,-0.94159204,-0.8805384,0.9114725
