h_1_0,h_1_1,h_1_2,h_1_3,h_1_4,h_1_5,h_1_6,h_1_7,h_1_8,h_1_9,h_1_10,h_1_11,h_1_12,h_1_13,h_1_14,h_1_15,h_1_16,h_1_17,h_1_18,h_1_19,h_1_20,h_1_21,h_1_22,h_1_23,h_1_24,h_1_25,h_1_26,h_1_27,h_1_28,h_1_29,h_1_30,h_1_31,h_1_32,h_1_33,h_1_34,h_1_35,h_1_36,h_1_37,h_1_38,h_1_39
0.66966546,0.998449,0.70377785,0.70403296,0.9999433,0.9999965,0.86274254,-0.9999916,-0.98982435,1.0,-0.9999871,-0.9989443,-0.99716675,-0.6472594,-0.9920127,-0.99304515,0.99999833,-0.9865412,0.9958849,-0.82725537,-0.9996353,-0.99103177,0.3612315,0.718029,0.7678864,0.8641429,-0.989547,-0.9999978,-0.99695534,0.9787239,-0.21792275,-0.9931465,0.6777092,-0.9952501,-0.999827,-0.8070645,0.68672484,-0.99397403,0.13850589,0.9916098
-0.38667476,0.9999855,-0.9773682,-0.9979388,0.9999989,0.99999994,0.99970603,0.48782253,-0.20901094,0.99999815,-0.99999696,-0.99984604,-0.988142,-0.6984075,0.99928033,-0.526231,0.99995774,-0.9210237,0.99995613,-0.9982089,-0.9992113,-0.9999812,0.19417813,-0.99823743,-0.12945272,-0.99446166,0.9924441,-0.9994161,0.9902265,0.99998987,0.997733,-0.82667,-0.88034266,-0.99655473,-0.99945873,-0.99946016,-0.8779246,-0.998707,-0.40037155,0.9999995
-0.6299091,1.0,-0.96702826,-0.99915457,1.0,1.0,0.99953467,-0.99998707,0.09520178,1.0,-0.9999964,-0.9999952,-0.99995965,0.6442021,0.9999294,-0.9885103,0.99998075,-0.9987643,0.9999968,-0.932101,-1.0,-1.0,0.9998869,-0.996081,0.9150465,-0.93703395,0.99902827,-0.9999972,0.8676592,0.99999803,0.9972776,-0.9983543,0.9926197,-0.9836813,-0.9999998,-0.9993863,0.476996,-0.99999917,0.9990693,1.0
-0.9994606,0.9999954,0.34291118,-0.84494287,0.99999875,1.0,0.99994355,0.9930915,0.92564803,0.9999935,-0.9999998,-0.99999976,-0.93447065,-0.9933676,-0.6403439,-0.9339183,1.0,-0.9979883,0.9999033,-0.999971,-0.99869674,-0.9999956,0.9980712,-0.9996808,-0.6437549,-0.9693233,0.99999887,-0.9999993,0.94615155,0.99995226,-0.24484308,-0.77354264,0.7541891,-0.9999196,-0.9997312,-0.99850774,-0.9997406,-1.0,0.99628305,1.0
0.6772564,0.99938464,-0.9579241,-0.85697144,0.99998575,0.9999993,0.91251,-0.99980885,-0.37316215,0.99999833,-0.9998233,-0.9976025,-0.99773663,-0.5301766,0.99439573,-0.6958742,0.99999464,-0.76094544,0.9999219,-0.9933183,-0.999598,-0.99918365,0.78513855,0.31743124,0.95888263,-0.9636109,0.70584553,-0.99947745,0.60330194,0.998784,0.96722233,-0.19561426,0.8736805,-0.9982919,-0.9999962,-0.9985864,-0.64953035,-0.99434537,0.9603393,0.99995524
0.6407438,0.053176854,-0.041948173,-0.43188938,0.98556495,0.99977887,0.90307534,0.91050935,-0.7963228,1.0,-0.99977785,-0.9999972,-0.2643843,-0.8276903,-0.990109,-0.999826,0.99985474,-0.92905176,0.9964881,-0.9973885,-0.8529394,-0.8620492,0.7235768,-0.9733654,-0.86954284,0.8147897,0.14112139,-0.999708,-0.9916766,0.9311746,0.5564979,-0.997252,-0.92909503,-0.96055263,0.7859674,-0.84295887,0.6338385,-0.7674189,0.7084056,0.95452935
-0.872911,0.9969891,-0.9980673,-0.99929076,0.9999132,1.0,0.9973596,0.99991685,-0.9986442,0.99999446,-0.9999999,-0.9999116,-0.9496879,-0.99996305,0.9999759,-0.9984545,-0.5149216,0.38419232,0.9999848,-0.99997085,0.012439152,-0.9996828,-0.97959137,-0.9999408,-0.76284164,-0.9869887,0.81510097,-0.99953693,0.99982584,0.99999875,0.9209585,0.962295,-0.999985,-0.9680656,0.44595158,-0.9956706,-0.940516,-0.65719473,-0.91749394,0.9998822
-0.96036327,0.9986414,-0.10287222,0.96399736,0.9999999,1.0,0.97514635,-0.8517919,0.2851474,1.0,-1.0,-1.0,-0.97631234,0.7657925,-0.99884754,-0.8631686,1.0000001,-0.99901426,0.99994445,-0.99998325,-0.99999976,-0.9980284,0.8894346,-0.82650775,-0.9826155,-0.9983866,0.91074646,-0.99999833,-0.008229531,0.9999979,0.81021404,-0.9999015,-0.79017776,-0.9999644,-0.99999,-0.9999756,-0.989847,-0.99999833,-0.19316554,0.99996513
0.5886775,0.7997043,0.33636078,0.73960906,0.99811065,0.9999425,-0.19814326,-0.024510164,-0.9997347,0.9999999,-0.99996346,-0.99891907,-0.9872076,-0.9994963,-0.47775853,-0.99881136,0.9995967,0.70994854,0.9418088,-0.8775217,-0.5692964,-0.86606175,-0.8818741,-0.8469897,0.84724027,0.9355917,-0.9556256,-0.9999613,-0.79799175,0.9931699,-0.057047077,-0.2968146,-0.9703751,-0.8273579,-0.037394304,-0.5288502,0.6462753,0.23241632,-0.3660446,-0.0901263
0.74430716,0.99987215,-0.99959284,-0.99802905,0.9999976,0.9999999,0.99654615,-0.94128954,0.27596787,0.9999977,-0.9999057,-0.9877874,-0.98319644,0.9077939,0.99999696,0.827315,0.9679644,-0.98274213,0.9999975,-0.9998815,-0.9993922,-0.9996424,-0.93648946,-0.94872713,-0.8416332,-0.99995303,0.68063444,-0.12375313,0.9980335,0.99996144,0.9999847,-0.744613,-0.98682564,-0.99968356,-0.9999887,-0.9999811,-0.9550518,-0.9458161,-0.943288,0.99998605
0.016034374,0.99744236,-0.9860726,-0.93166053,0.9999893,0.9999996,0.9826127,-0.63872594,0.36726543,0.9999997,-0.999967,-0.99993277,-0.9516525,0.26076084,0.99513596,-0.8515493,0.9994742,-0.97873145,0.9999724,-0.9995729,-0.99929446,-0.999283,0.34860694,-0.95355725,-0.6304208,-0.9975313,0.97203434,-0.9953975,0.80440193,0.99970454,0.9969079,-0.96223533,-0.9004004,-0.99721205,-0.99961406,-0.99978364,-0.85115373,-0.9962226,0.8222392,0.9999837
-0.688577,0.8847209,0.11031521,0.23318386,0.9998548,0.9999995,0.9774434,0.31463745,-0.9632296,1.0,-0.9999998,-0.99994445,-0.8567572,-0.78132796,-0.68975806,-0.9993653,0.99586177,-0.9971801,0.9950992,-0.9962471,-0.9954066,-0.99352086,-0.54495263,-0.9789434,-0.99179155,-0.84867936,-0.9413542,-0.999082,-0.86212146,0.99469256,0.9800027,-0.9994538,-0.9865939,-0.9904599,-0.95675755,-0.9679006,-0.95371234,-0.9558176,-0.96591496,0.9929582
0.2998637,0.9162607,-0.07930741,0.61631763,0.99770856,0.99989986,0.7117717,-0.89852774,-0.99819237,0.9999997,-0.99993753,-0.9993134,-0.99493676,-0.984454,-0.94697046,-0.9973343,0.9989333,-0.94943637,0.9955801,-0.92399883,-0.9432307,-0.95913464,-0.76734185,-0.72553855,-0.19928357,0.8637535,-0.99035794,-0.99995726,-0.9758219,0.9789804,0.32080373,-0.9279872,-0.87064433,-0.97127515,-0.9302162,-0.47162077,0.4197228,-0.9040075,-0.856055,0.88686395
0.40167186,0.99999243,-0.06084064,-0.9271994,0.9999746,1.0,0.9997613,-0.9997732,-0.99475217,0.99999994,-0.9999996,-0.9999774,-0.9999687,-0.99944377,-0.9993284,-0.99678326,0.99999976,-0.9990063,0.99997926,-0.99956214,-0.99976265,-0.9997685,0.76238203,-0.41450033,0.2949058,0.32704553,-0.95779574,-0.9999999,-0.7767441,0.99995947,-0.39846617,-0.98665524,0.7742746,-0.9999952,-0.9999891,-0.85088694,-0.66324997,-0.99999833,-0.9912399,0.9999835
0.681859,0.9998867,-0.9671062,-0.9634526,0.99999577,0.9999997,0.9966624,-0.88520706,0.699557,0.99999803,-0.9998558,-0.99990755,-0.9915388,0.23234987,0.3883115,0.91599596,1.0,-0.79779077,0.9999706,-0.999668,-0.99987537,-0.99763566,0.77641344,-0.66579604,0.39506903,-0.9833557,0.9800353,-0.9996757,0.9414576,0.9999836,0.9745005,-0.43119538,0.55392754,-0.99990684,-0.9999847,-0.9998436,-0.79720753,-0.9998133,-0.09360918,0.9999784
0.48125365,0.4572948,-0.60982376,-0.38605705,0.9958404,0.9999975,0.94914055,0.5652345,-0.9988081,1.0,-0.9999989,-0.9997805,-0.89274156,-0.9985237,-0.6104009,-0.9998948,0.9946223,-0.71164674,0.9939848,-0.98490655,0.2473137,-0.96722335,-0.91304433,-0.97194266,-0.06410065,0.67963517,-0.96679556,-0.9999764,-0.95727634,0.97555786,0.2984457,-0.92946273,-0.997128,-0.91606814,0.36918804,-0.59998924,0.009878009,-0.19293652,-0.8117092,0.9117109
0.23796424,0.9998547,0.63148326,-0.65943897,0.99998623,0.9999999,0.9959827,-0.9972929,-0.9848937,1.0,-0.9999999,-0.99794763,-0.9715664,-0.79574615,-0.04081903,-0.9930025,0.999983,-0.87517357,0.9608865,-0.8825077,-0.9977128,-0.9993461,-0.5332986,-0.87003237,0.7462101,-0.6340155,-0.8398822,-0.9999678,-0.5018606,0.99874455,0.83006805,-0.99857396,-0.7887903,-0.98547876,-0.9961841,-0.9280897,-0.29471445,-0.95630074,-0.9615704,0.9984214
-0.98192245,0.99999976,0.9990051,0.99906105,0.9999989,1.0,0.9944061,-1.0,-0.3634868,1.0,-1.0,-0.99998814,-0.9999562,-0.2617077,-0.9999988,-0.7582138,1.0,-0.99783224,0.9944265,-0.9424978,-0.9999991,-0.99962544,0.9593434,0.99609643,0.9989029,-0.8531475,-0.15862301,-1.0,-0.9871112,0.9983072,-0.9931892,-0.99952734,0.99998224,-0.9999959,-1.0,-0.9480678,-0.97891206,-0.99999976,-0.15024847,0.99999356
0.9377508,0.20545326,-0.97324723,-0.92546344,0.9950075,0.9999042,0.9161056,0.99913585,-0.99391633,0.9999495,-0.99975276,-0.96888983,-0.95214295,-0.9995062,0.997049,-0.95266986,0.9949695,0.97771764,0.9601921,-0.28756332,0.80336946,-0.93231463,-0.9964048,-0.9824841,0.8510768,-0.8554592,-0.4720787,-0.99602574,0.70795554,0.9984269,0.9908645,0.34562436,-0.99936837,0.3597413,0.6730482,-0.94545394,0.45613748,0.8174689,-0.9355241,0.8707885
0.97589535,0.99996644,-0.99898815,-0.9999353,0.9999988,1.0,0.99997485,-0.85990196,0.6591292,0.9999866,-0.9999845,-0.9797546,-0.984287,-0.093392424,0.99974203,0.8767053,0.9998875,-0.9204705,0.99997777,-0.9990632,-0.99948144,-0.9998795,-0.6046047,-0.9217216,-0.2736941,-0.99990636,0.8311016,-0.9694933,0.995857,0.99999464,0.9999351,-0.9260876,-0.9345798,-0.99976933,-0.99999076,-0.9999555,-0.9365832,-0.9990438,-0.99075735,0.99999905
-0.8617086,0.9896447,-0.0178619,0.63513494,0.9998204,0.9999999,0.9821294,0.20151411,-0.7893999,1.0,-1.0,-0.9999899,-0.9402946,-0.9906034,-0.87761176,-0.9937445,0.9999998,-0.63634396,0.998433,-0.99904764,-0.9759629,-0.97863764,-0.8541979,-0.6566703,0.573316,-0.99758595,0.7421564,-0.9999954,0.37716803,0.99973166,-0.19650482,-0.9806562,-0.9690121,-0.99712795,-0.99536234,-0.99577075,-0.95747626,-0.9971188,-0.42252204,0.99925506
-0.86746335,0.99946594,-0.98937017,0.6244405,0.99999964,0.9999999,-0.35775504,-0.9998252,0.41562474,0.99999994,-0.9999822,-0.9999992,-0.99605584,0.915779,0.98919183,-0.63428885,0.9999667,-0.35334298,0.99998426,-0.9984636,-0.9999973,-0.9999215,0.9975142,-0.53397703,0.9960521,-0.96828645,0.9996682,-0.99999714,0.9047556,0.99996233,-0.29258448,-0.33549827,0.919592,-0.97697717,-0.99999267,-0.99990773,0.23419791,-0.9998455,0.99998116,0.9999971
0.08102317,0.7328521,-0.8103596,-0.43719095,0.99290687,0.99906,0.86668414,0.92215914,-0.30719644,0.9999949,-0.998396,-0.99985826,-0.42991847,0.24559161,0.09925515,-0.9599203,0.9969467,-0.94737875,0.99889135,-0.99528146,-0.8654797,-0.88701487,-0.64064825,-0.963053,-0.91570437,-0.75410074,0.5799338,-0.9855344,-0.71425015,0.966553,0.954066,-0.9657373,-0.9803011,-0.9450485,-0.30281246,-0.9801652,0.06922843,-0.6216191,0.21956712,0.9844707
-0.74489236,0.9963469,-0.9047082,0.7638823,0.9999994,1.0,0.9804565,-0.964504,-0.15975061,1.0,-1.0,-0.9999997,-0.99572474,0.2027765,-0.9477249,-0.88477767,0.9999993,-0.9961649,0.9999817,-0.99984765,-0.999997,-0.99775136,0.004127896,-0.36232868,-0.82183313,-0.9997279,0.38111618,-0.999996,0.18417242,0.9999954,0.9215973,-0.9994946,-0.91320163,-0.99978703,-0.9999941,-0.9999478,-0.9541686,-0.99998826,-0.6456236,0.9999726
0.70794207,0.2891977,-0.66732717,0.8198237,0.9940993,0.9997135,0.43350804,0.970298,-0.99433684,0.9999968,-0.99981534,-0.9955759,-0.9873868,-0.999126,0.63491094,-0.97252816,0.9999132,0.66280866,0.9353576,-0.49326032,0.73242295,-0.87871194,-0.9912232,-0.912813,0.92489976,-0.44251674,-0.29024902,-0.99956715,-0.7526506,0.96286917,0.94400096,-0.53250706,-0.9895254,-0.6984226,-0.42926794,-0.88293356,-0.10532265,-0.14354748,-0.6373962,0.7264009
-0.46801215,1.0,-0.70023745,-0.9989178,1.0,1.0,0.9998684,-0.9982329,-0.390434,1.0,-0.99999976,-0.99999803,-0.99751776,0.95483434,0.9982338,-0.9685482,0.99997973,-0.9741509,0.9996589,-0.83823174,-0.9999999,-1.0,0.9977935,-0.99981004,0.8991447,-0.8434567,0.99920666,-0.9999975,0.931918,0.9999996,0.99294615,-0.9999444,0.36031243,-0.88541126,-0.99965733,-0.9988099,0.9282412,-0.9999586,0.8474444,1.0
0.35554966,0.9999355,-0.99598193,-0.98712605,0.99999905,0.9999986,0.99664897,-0.9962733,0.9493821,0.9999993,-0.9998052,-0.99999183,-0.9995068,0.7619206,0.99976873,-0.90673083,0.99999976,-0.8956835,0.9999807,-0.56620795,-0.9999807,-0.99999946,0.99629587,-0.960851,0.99776715,-0.995267,0.9998903,-0.99998134,0.22835547,0.99964577,0.99763095,-0.9932722,0.9846813,-0.81294864,-0.99999434,-0.99947035,0.65096396,-0.9999375,0.999691,1.0
-0.97583306,0.703553,0.9914529,0.99929225,0.9931007,0.9999986,-0.46421266,-0.99168146,-0.9993375,1.0,-0.99999964,-0.9999948,-0.99851066,-0.99998826,-0.9999982,-0.99999386,0.99999195,-0.9977192,0.99764055,-0.9996638,-0.9968435,-0.1732861,-0.05904256,0.93871593,-0.8982712,0.22930706,-0.9966725,-1.0,-0.9945496,0.993928,-0.99833727,-0.98134965,-0.6283511,-0.9997586,-0.9977846,-0.35677943,-0.95351654,-0.9999449,0.4617639,0.7670555
-0.070133075,0.9999985,-0.93909025,-0.99354184,0.9999997,1.0,0.99933124,-0.999637,-0.24504453,1.0,-0.99999785,-0.9998347,-0.9834645,0.8626591,0.92375946,-0.27157798,0.9897699,-0.99999094,0.9999996,-0.9999999,-0.999999,-0.999796,0.65419626,-0.9219644,-0.99972224,-0.9977282,-0.12135271,-0.94797176,0.9712825,0.9999943,0.9994874,-0.99556166,-0.9131871,-0.99999976,-0.99999934,-0.9999746,-0.9962388,-0.9999695,-0.9639799,0.99999416
-0.0356652,0.9999215,-0.9957343,-0.99997556,0.9999933,0.9999975,0.9999578,0.99999505,0.966788,0.99802905,-0.99874324,-0.9997493,-0.5538568,-0.7314139,0.9999751,0.8886968,0.99999404,-0.24852054,0.99996847,-0.9983578,-0.9677745,-0.9999231,0.3562654,-0.9999564,-0.87036955,-0.9948642,0.9999912,-0.9665575,0.9990484,0.9999917,0.999851,0.80264235,-0.9717118,-0.9691853,-0.90853435,-0.9998912,-0.86824995,-0.9930219,0.83527607,0.9999998
-0.905031,0.99999917,-0.47445828,0.88512444,1.0,0.9999995,0.8796366,-0.9999963,-0.9668883,1.0,-0.99999225,-0.99994177,-0.9999988,-0.78537303,0.8426173,-0.8182144,0.99999976,-0.9991552,0.9999838,-0.9410049,-0.99999833,-0.9999964,0.8297057,-0.46878782,0.9655722,-0.83799565,0.625911,-0.99999905,-0.28682026,0.99985427,0.9516581,-0.9593737,0.99128044,-0.9996931,-1.0,-0.99467635,-0.7236368,-0.9999969,0.8587645,0.9999995
-0.9366659,0.9999994,-0.71818954,-0.3080425,0.99999774,1.0,0.99313444,-0.9999733,-0.9299425,1.0,-0.9999985,-0.99999976,-0.99999297,-0.93546134,-0.9515551,-0.99557865,0.99999964,-0.9999972,1.0,-0.9999987,-0.99999905,-0.9997802,0.06964751,-0.007810895,-0.9715305,-0.9954739,-0.5675616,-0.9999986,-0.0082087,0.99999523,0.7045058,-0.9956002,-0.06771643,-0.99999976,-1.0,-0.99914944,-0.86110604,-0.9999998,-0.39147356,0.99999976
0.81233466,0.9999948,-0.99995625,-0.9992683,0.99999654,0.9999982,0.99810404,-0.5019976,-0.3291066,0.9999987,-0.9993513,-0.99324346,-0.99959856,0.8355989,0.9999999,0.96881443,0.9536799,-0.99485874,0.99999994,-0.9999781,-0.9990979,-0.99968433,-0.99963385,-0.9866362,-0.9445578,-0.9999989,0.4750058,0.76461464,0.99990684,0.9999986,0.99999964,-0.84169453,-0.9996105,-0.999953,-0.9999922,-0.99999493,-0.86567956,-0.95039886,-0.9996715,0.99999285
0.37914076,0.6948224,-0.59730583,-0.02902349,0.9952597,0.99902207,0.74575585,0.7986582,-0.8253025,0.9999988,-0.9985565,-0.9999446,-0.857481,-0.56435853,-0.8386125,-0.9855119,0.9997487,-0.8919939,0.99857444,-0.98026955,-0.94466627,-0.86079466,-0.45479983,-0.9193173,-0.7593654,0.20202813,-0.056902576,-0.99939644,-0.941705,0.98277044,0.7904997,-0.95668,-0.95242244,-0.902475,-0.29065555,-0.94468725,0.73389274,-0.8104224,0.45202675,0.9696531
0.8256966,0.6606632,-0.7039463,-0.40441698,0.9985395,0.9999933,0.9356823,0.3787188,-0.9934634,0.99999994,-0.9999931,-0.9998562,-0.9009737,-0.9713015,-0.63427013,-0.9989773,0.9959133,-0.7211837,0.9915617,-0.9874455,-0.76523507,-0.96265626,-0.8005501,-0.9652276,-0.28472853,0.15451393,-0.92289287,-0.9997351,-0.8962574,0.99226815,0.89123327,-0.9922348,-0.9940042,-0.9609675,-0.11887201,-0.9012681,0.25463498,-0.49302483,-0.93828356,0.87797934
-0.87396854,0.99998987,0.90281856,0.92067313,0.9999845,1.0,0.9998827,-1.0,0.67521924,1.0,-1.0,-0.9999922,-0.9995062,0.3343681,-0.9999798,-0.955983,1.0,-0.99843377,0.9987087,-0.96739,-0.99995637,-0.9998942,0.94787014,0.97256947,0.9987531,-0.98828906,0.038766477,-1.0,-0.9918441,0.9879296,-0.9224501,-0.9999217,0.99986684,-0.99998593,-1.0,-0.9571859,-0.98770016,-0.9999995,-0.7914913,0.9999996
-0.6953582,0.9999963,0.21875793,-0.9963534,1.0,1.0,0.9999413,0.627329,0.43669057,1.0,-0.99999964,-0.99999845,-0.9802304,-0.50796336,0.9551796,-0.9979042,0.99999857,-0.99780965,0.9990449,-0.96880484,-0.99999756,-0.9999994,0.98867255,-0.9997804,-0.9078694,-0.9861839,0.99893314,-0.9999403,0.47966132,0.9999923,0.99941266,-0.9999861,-0.60165185,-0.97139245,-0.9977177,-0.99879843,-0.64371413,-0.9999799,0.75200933,1.0
0.8059398,0.9296851,-0.80088174,0.6281107,0.994258,0.98990905,0.3208006,0.31150806,-0.98337597,0.9999166,-0.9638001,-0.97754234,-0.99904466,-0.9891199,0.39637724,-0.38696507,0.9997005,-0.4733306,0.9928015,-0.42978945,-0.67927206,-0.8945621,-0.97464925,-0.5954954,0.7117436,-0.2956305,-0.6473774,-0.9969515,-0.62316936,0.9840567,0.9718789,-0.29214087,-0.8515257,-0.9337153,-0.9747257,-0.8871513,0.5043312,-0.9135479,-0.8132441,0.8988468
0.83171165,0.104477525,-0.8433264,-0.9519012,0.98742884,0.9991265,0.88437986,0.9921425,-0.5100558,0.99999934,-0.9980353,-0.9999718,0.30431092,-0.24235754,0.7013402,-0.99809957,0.9988687,-0.22762784,0.997974,-0.9945978,-0.65450513,-0.8781606,0.036255296,-0.99206305,-0.79512745,0.07540572,0.6695876,-0.9835042,-0.7609833,0.9717875,0.9757608,-0.96385026,-0.9852888,-0.6844051,0.9267738,-0.9665668,0.8109688,0.804244,0.73891246,0.959653
0.89267474,0.6060124,-0.8222579,-0.986035,0.9979854,0.99999905,0.9908327,0.9922214,-0.99686694,0.9999985,-0.99999875,-0.9966424,-0.23048583,-0.99862796,0.93421,-0.9984367,0.9949562,0.9423361,0.934972,-0.95657605,0.6763584,-0.9671426,-0.94543564,-0.9943076,0.5124,0.16110218,-0.83528435,-0.99951833,0.36760208,0.9980953,0.8746648,-0.424133,-0.99912906,-0.52705914,0.92044085,-0.858036,0.014111498,0.92478013,-0.96631515,0.8353764
-0.9298184,0.9999421,0.94028795,-0.54782206,0.99999833,0.9999998,0.9984868,-0.6412512,-0.80094343,1.0,-0.9999999,-0.9999897,-0.9712299,-0.8350587,0.3535716,-0.9998225,0.9999833,-0.9996881,0.9917333,-0.99638736,-0.9999035,-0.9999845,0.9476154,-0.99865764,-0.973638,-0.835554,0.843298,-0.9994658,-0.56295335,0.9983115,0.9973614,-0.9999768,-0.23775457,-0.9987398,-0.9981743,-0.9779825,-0.9888796,-0.9994706,-0.33962607,0.99999017
0.118772954,0.9999883,-0.92964154,-0.9953805,0.99999905,0.99999976,0.99768585,-0.4880774,-0.79402125,1.0,-0.999997,-0.99935275,-0.98725265,0.007027152,0.99998856,-0.94486505,0.99790174,-0.9275651,0.9997005,-0.99734414,-0.9995171,-0.9999794,-0.6733105,-0.99883044,-0.41440907,-0.9989417,0.8981529,-0.90049577,0.9951514,0.99997056,0.9999641,-0.99704015,-0.9796322,-0.99417734,-0.9984147,-0.99943054,-0.81840444,-0.8616109,-0.94598764,0.99998385
-0.83455354,-0.21894673,0.4677997,0.98849016,0.98682517,0.9999949,-0.44460016,-0.77966374,-0.99962664,1.0,-0.99999917,-0.9999777,-0.9951884,-0.99987286,-0.9988603,-0.99997705,0.9956738,-0.9613121,0.9985231,-0.99876416,-0.9576237,-0.34801322,-0.9050976,0.39318752,-0.8050024,-0.33292112,-0.99833703,-0.9999964,-0.95035005,0.99624723,-0.9498307,-0.94247764,-0.99012053,-0.9926562,-0.9251789,-0.6464846,-0.6896538,-0.98677397,-0.6666946,0.3665523
-0.80978227,1.0,0.98272127,-0.857913,0.99999994,1.0,0.9992157,-0.9999995,-0.8667374,1.0,-0.9999985,-0.9998899,-0.9997159,-0.9089145,-0.9995473,-0.8766858,1.0,-0.9999403,0.9999898,-0.9999291,-0.9999998,-0.9995586,0.9843304,0.81689376,-0.93161064,0.07988228,-0.77013004,-0.99999976,-0.36842537,0.99999285,-0.7762424,-0.95707846,0.99065304,-0.99999946,-0.99999994,-0.99108326,-0.8867881,-0.99999976,0.09012008,0.9999974
0.7056848,0.6188097,-0.68146825,0.36954018,0.9965357,0.9997602,0.69942683,0.14105286,-0.9927421,0.99999833,-0.99977344,-0.99788326,-0.9816846,-0.9687156,-0.5654093,-0.97600555,0.9993151,-0.5371447,0.9911108,-0.76814723,-0.7509918,-0.88657945,-0.94535226,-0.7793555,0.18809846,0.39967135,-0.9570691,-0.99977607,-0.92952806,0.98195624,0.8131383,-0.8048113,-0.9691572,-0.84012586,-0.7665552,-0.8240454,0.5695853,-0.5044729,-0.83688146,0.8150097
0.39198822,0.051656716,-0.29945213,0.23254377,0.9943178,0.9999905,0.22364485,-0.18889461,-0.9992424,0.9999999,-0.9999972,-0.99979496,-0.82898325,-0.9952398,-0.4843779,-0.9998126,0.99304014,0.6721252,0.97598433,-0.9883816,-0.42440248,-0.8533496,-0.6128454,-0.8901474,0.64689374,0.895193,-0.97925335,-0.99994344,-0.74165523,0.9873119,-0.53192157,-0.4962422,-0.97833395,-0.84428,0.45945993,-0.571161,0.3111754,0.7993186,-0.5003126,-0.078609936
0.45552602,0.39845446,-0.5818056,-0.052930202,0.9746212,0.9991409,0.73279065,-0.068778984,-0.8496716,0.99999964,-0.99966353,-0.9999844,-0.772209,-0.16421123,-0.9686762,-0.9978771,0.99897873,-0.8135475,0.99751663,-0.99493504,-0.9374153,-0.82334673,0.23876706,-0.84817904,-0.40614486,0.30907905,-0.65224457,-0.9993788,-0.9275189,0.96936786,0.24956594,-0.99010724,-0.8313294,-0.95726424,-0.07933231,-0.8396446,0.7080293,-0.5897143,-0.37102395,0.88332236
0.8715591,0.16378868,-0.88052416,-0.6736611,0.9900554,0.99990463,0.8597616,0.85379,-0.9764871,0.9999981,-0.99988997,-0.9983745,-0.7434112,-0.9549785,0.6350517,-0.99272466,0.995016,0.31253222,0.98780745,-0.95893466,0.0009926627,-0.8359013,-0.9478924,-0.92417157,0.23382844,-0.48307556,-0.8172328,-0.99719673,-0.58768576,0.9825013,0.926369,-0.87645566,-0.9951809,-0.7752097,0.3016975,-0.9228134,0.42792705,0.66096455,-0.84431344,0.7450564
0.9265202,0.9998819,-0.96329206,-0.7295778,0.99999833,0.9999989,0.9563987,-0.9999319,-0.690488,0.9999999,-0.9997672,-0.9974659,-0.99981093,0.2521591,0.905048,0.3759679,0.9999975,-0.94886065,0.9999426,-0.95528626,-0.99998903,-0.99887663,-0.29580855,0.6223784,0.8242503,-0.9912568,-0.55421114,-0.9997337,0.289235,0.9999453,0.9955815,-0.97135097,0.31374043,-0.9986291,-0.999999,-0.99947196,0.36825824,-0.999443,-0.50279754,0.99992
0.84743756,0.9875855,-0.9009733,-0.6853329,0.9973993,0.99967945,0.9857726,0.36422217,-0.83979976,0.99997044,-0.9983169,-0.9969123,-0.99486864,-0.95680976,0.35323533,-0.78955567,0.99972713,-0.9048891,0.9965734,-0.9328165,-0.6968716,-0.99218786,-0.8267393,-0.93463665,0.5264611,-0.838848,0.36495924,-0.99652356,-0.45838845,0.988016,0.9904047,-0.97183776,-0.8430286,-0.99119586,-0.97838795,-0.9462384,-0.23134783,-0.9883392,-0.9462022,0.9974985
0.8153412,0.99821866,-0.99998224,-0.99003685,0.9999999,0.99999887,0.3922061,-0.8863258,0.89565796,0.9999774,-0.9925046,-0.999568,-0.99813896,0.9249687,1.0,0.97460324,0.9996147,0.98085946,0.9999898,-0.9189641,-0.9999717,-0.99998635,0.9655647,-0.95048535,0.9992628,-0.9993568,0.9999627,-0.9915129,0.9995964,0.9999942,0.99979293,0.9659278,0.66634697,-0.31397137,-0.99999356,-0.9999962,0.47174823,-0.97551405,0.999911,0.9999995
0.8172422,0.710947,-0.46241546,-0.76704586,0.9968422,0.9999655,0.8330549,0.975603,-0.9991447,0.9999987,-0.99996924,-0.9954277,-0.93558294,-0.9995749,0.8861646,-0.9981186,0.99870133,0.8967623,0.9453311,-0.8287532,0.32150042,-0.92660505,-0.9710946,-0.9789889,0.6087886,0.56712586,-0.9175447,-0.99947995,-0.096175455,0.9966397,0.88530195,-0.1293724,-0.9966597,-0.4795985,0.74314696,-0.71674156,0.46288204,0.86388797,-0.88854015,0.5277645
0.9400622,0.4418794,-0.9156574,-0.18613487,0.9952025,0.99949616,0.623112,0.11418518,-0.98896843,0.99994946,-0.99723554,-0.96613723,-0.9922175,-0.9931311,0.52060056,-0.8469796,0.99961114,0.5104791,0.98920405,-0.014545531,-0.48492765,-0.8322552,-0.97021836,-0.29926014,0.86324054,0.011332689,-0.9216486,-0.9996582,-0.8355724,0.9862596,0.8782221,0.18963456,-0.95294565,-0.51573986,-0.90540326,-0.885621,0.7847799,-0.458244,-0.50342375,0.8674967
