h_3_0,h_3_1,h_3_2,h_3_3,h_3_4,h_3_5,h_3_6,h_3_7,h_3_8,h_3_9,h_3_10,h_3_11,h_3_12,h_3_13,h_3_14,h_3_15,h_3_16,h_3_17,h_3_18,h_3_19,h_3_20,h_3_21,h_3_22,h_3_23,h_3_24,h_3_25
-0.9999999,0.99999976,0.5841439,0.9142414,0.8227172,-0.8318191,-0.9838033,-0.7663883,-1.0,0.9493667,0.88621795,0.99021626,0.9924824,-0.99990886,-0.9992919,-0.70758086,-0.89214945,0.9993744,0.9786837,-0.99035776,0.9949942,-0.94502115,-1.0,0.999983,0.9999672,0.9999698
-0.9999848,0.9999975,0.99820733,0.99974716,0.7459381,-0.99971884,-0.9576698,-0.0108244205,-0.99999976,-0.3107947,0.93836445,0.9999931,0.9999999,-0.9999674,-1.0,-0.99886996,-0.34615043,0.9995329,0.99999785,-0.9999989,0.9999997,-0.9233093,-0.99999917,0.99947375,0.99828935,0.9981287
-0.9999918,0.999998,0.998913,0.9734527,0.9841705,-0.9476215,-0.6352344,0.81768787,-0.99999917,-0.40646562,0.8840993,0.99912965,0.99999917,-0.9999141,-0.9999993,-0.9993905,-0.74188554,0.9988757,0.99998456,-0.9999905,0.9999925,-0.98876375,-0.9999978,0.9985738,0.9834103,0.99867547
-0.9972551,0.99989414,0.9999842,0.13687736,0.86018795,0.6847389,0.838164,0.9993572,-0.99963605,-0.6483655,-0.9235551,0.90538806,0.9996775,-0.87323344,-0.99897444,-0.99979204,-0.67242545,0.9978332,0.9997139,-0.9976991,0.9994993,-0.9726891,-0.9986166,0.9634946,0.81232154,0.9078664
0.18682943,0.9570568,0.9999976,-0.7055403,-0.5438785,0.99047923,0.9961593,0.9999902,-0.2351065,-0.9351389,-0.9971112,0.07447152,0.78042954,0.95479375,-0.5938862,-0.9995243,0.20791802,0.9684364,0.98556703,-0.48709482,0.95825684,-0.5273803,-0.3686698,0.54142994,-0.4930228,-0.47001794
-0.9999771,0.999932,0.7737779,-0.9974027,-0.9882576,0.9998918,0.8934569,0.99914587,-0.9999997,-0.58498704,-0.9961906,-0.99857944,-0.9998345,0.99350786,0.9998662,-0.38815904,0.44391608,0.9801378,-0.93949574,0.9996651,-0.985444,0.8893563,-0.99999803,0.99398,0.98405915,0.99967194
-0.99937266,0.9999491,0.99999547,0.9995958,-0.17025696,-0.9997296,0.05614787,0.99713403,-0.9999783,-0.8073319,-0.59027994,0.99999917,0.99999994,-0.99942946,-1.0,-0.99999154,0.46766636,0.9996723,0.9999995,-0.9999997,0.99999994,-0.5847715,-0.9996679,0.99897313,0.960334,0.9731728
-0.9996544,0.9998997,0.9993481,-0.11844045,0.957552,0.9433461,0.88798743,0.9960495,-0.99994475,-0.671008,-0.84850967,0.46175227,0.99764466,-0.86275375,-0.9950276,-0.99811935,-0.41911852,0.99593997,0.99731743,-0.9836436,0.9967272,-0.95240694,-0.99983484,0.9640718,0.86930144,0.9564433
-0.9973807,0.9998943,0.9999908,0.8484712,0.7731207,-0.59121513,0.6168415,0.99910486,-0.99891496,0.11949219,-0.8555804,0.9909292,0.99998736,-0.9356904,-0.9999827,-0.9999,-0.76432556,0.99643606,0.9999596,-0.9999158,0.99994236,-0.976175,-0.99864113,0.96883523,0.72699314,0.9187018
0.9191105,0.7388851,0.999988,-0.84306794,-0.4020507,0.99001384,0.9970109,0.99994606,0.93407893,-0.98253506,-0.9882774,-0.53124726,-0.48975947,0.9903011,0.43131253,-0.99376297,0.4684465,0.91270095,0.64736074,0.59986776,0.26826954,-0.17147343,0.8824599,0.19571342,-0.825712,-0.8909453
-0.9990414,0.99993587,0.99999565,0.99755305,0.19929984,-0.9968835,0.21521915,0.99859315,-0.9999766,-0.79155153,-0.8323501,0.99999446,0.9999991,-0.9992019,-0.9999999,-0.9999778,0.10774694,0.9995393,0.9999948,-0.9999937,0.99999976,-0.83395535,-0.99957347,0.99929065,0.98068535,0.9761105
-0.9998532,0.999985,0.9999668,0.99528694,0.80432904,-0.9953345,-0.17430668,0.9952525,-0.999977,-0.4594458,-0.06104564,0.999975,0.9999999,-0.9996155,-1.0,-0.9999285,-0.4725527,0.99906677,0.9999958,-0.99999803,0.99999946,-0.9641086,-0.999939,0.9990406,0.9689607,0.9936983
0.99642587,-0.85293627,0.9847103,-0.9342768,-0.18426116,0.96326077,0.9889631,0.9982448,0.9990513,-0.99927133,-0.95068586,-0.97172004,-0.9997999,0.9840493,0.9980317,-0.07201376,0.92295617,0.8778244,-0.9993079,0.99950165,-0.99937606,0.18641166,0.9980388,0.78735524,-0.34400168,-0.9698599
-0.9999909,0.9999997,0.9992959,0.98767906,0.7297994,-0.98052543,-0.87788737,0.73337036,-1.0,-0.45012835,0.8113321,0.9999534,0.9999977,-0.99993724,-0.9999995,-0.999445,-0.7102347,0.9990414,0.99999356,-0.999991,0.9999992,-0.91572654,-0.99999964,0.999574,0.9981079,0.9996475
0.32558754,0.9163217,0.9999598,-0.9632726,-0.749308,0.99866766,0.9988823,0.99998873,-0.062353916,-0.9835208,-0.9990414,-0.8858704,-0.86132455,0.99820334,0.86701393,-0.9939194,0.7428003,0.9552083,0.37452057,0.87432086,-0.4321533,0.15044732,-0.2118918,0.17733976,-0.7732272,-0.6296247
0.9927321,-0.22176072,0.9991966,-0.9521402,-0.7460799,0.9937489,0.99835783,0.9998917,0.99741036,-0.9983693,-0.992251,-0.9110629,-0.99669904,0.9985428,0.98135245,-0.9121705,0.8708938,0.85237896,-0.9538372,0.98912466,-0.9818563,0.46239942,0.9940389,0.15550955,-0.8423877,-0.9712966
-0.991732,0.99971676,0.9999698,-0.4025014,0.8949101,0.93408066,0.921352,0.9993288,-0.9989136,-0.515351,-0.95971435,0.29443362,0.99370176,-0.5794303,-0.974976,-0.998963,-0.5642051,0.99513304,0.99796295,-0.9559441,0.99467224,-0.9714194,-0.99715555,0.93828666,0.6755212,0.83211195
0.08715786,0.95567065,0.9999952,-0.8178774,-0.63466376,0.9937943,0.99729574,0.9999897,-0.27492455,-0.95730066,-0.9976632,-0.36068127,0.5101289,0.9841952,-0.32782066,-0.99895763,0.46137607,0.96180284,0.96002513,-0.15270247,0.8660004,-0.30186057,-0.33722505,0.41622975,-0.67680603,-0.4911879
-0.9999336,0.9999895,0.99965173,0.59552324,0.985211,0.20672771,0.17108174,0.9284244,-0.99999845,-0.7358064,0.41656777,0.99164,0.9999711,-0.9996051,-0.99996054,-0.99976474,-0.71417814,0.999179,0.9999045,-0.99979323,0.9999565,-0.9862268,-0.99998045,0.9973394,0.9756913,0.9938212
-0.9996066,0.99996173,0.99997014,0.32704493,0.85810506,0.7590236,0.82197434,0.99734426,-0.99998665,-0.8501646,-0.8030899,0.9855779,0.9997391,-0.99203837,-0.99948925,-0.9999327,-0.47509226,0.9986411,0.99983513,-0.9984039,0.9999422,-0.92197955,-0.9998909,0.9920905,0.9449327,0.9777725
-0.999985,0.99998415,0.9937949,0.97664684,0.997089,-0.95984524,-0.72872776,0.01681065,-0.99999565,0.6842144,0.9531264,0.9962472,0.99999905,-0.9999293,-0.99999934,-0.99582326,-0.84907967,0.9980842,0.99991614,-0.9999871,0.9999342,-0.9971563,-0.99999577,0.99823433,0.96661973,0.9967583
0.9242767,0.7102618,0.9999773,-0.85957056,-0.4849613,0.9907171,0.9973422,0.9999404,0.94637305,-0.9869581,-0.9890147,-0.61980236,-0.71393317,0.9933403,0.59648573,-0.99055296,0.5716429,0.906528,0.4161761,0.73087233,-0.0994812,-0.040110014,0.8951195,0.15778883,-0.8398574,-0.9017307
-0.7291928,0.97045594,0.99826586,-0.99095976,-0.740089,0.9988596,0.9987183,0.99996334,-0.76982415,-0.9918831,-0.99896026,-0.9883794,-0.9915745,0.9995602,0.9920472,-0.8906832,0.95008343,0.9689112,-0.8636278,0.9848258,-0.98690885,0.5716352,-0.7686439,-0.05407217,-0.716933,-0.047112588
-0.8369981,0.99797356,0.9999965,-0.6550791,0.4152479,0.977298,0.98219854,0.9999565,-0.9713482,-0.7955236,-0.9927097,0.33062807,0.9842709,0.43026218,-0.90067875,-0.9998059,-0.41981414,0.9922246,0.99843276,-0.91769314,0.9952271,-0.9001062,-0.9613804,0.81533974,0.34178382,0.41694966
0.6158004,0.5665633,0.99763966,-0.97866404,-0.9040736,0.99660707,0.99876326,0.99996984,0.7781659,-0.99799997,-0.9983921,-0.96869385,-0.99795943,0.99950707,0.99317795,-0.87113154,0.95353186,0.96308047,-0.9724538,0.99555707,-0.99395156,0.5984097,0.7064897,0.4026757,-0.69089526,-0.72833055
-0.9996051,0.9999788,0.9999827,-0.48116514,0.7925477,0.95281196,0.83004344,0.9968603,-0.999996,-0.8192965,-0.8287001,0.94857407,0.99866766,-0.9941246,-0.99304247,-0.99997264,-0.4240805,0.99518603,0.9998762,-0.9970796,0.9999237,-0.78547716,-0.99997336,0.9865003,0.90088683,0.99351513
-0.531735,0.9861477,0.99999195,-0.48277897,-0.41780332,0.9375443,0.991273,0.9999567,-0.5392505,-0.94780356,-0.9877092,0.23923372,0.90051913,0.94506556,-0.8838705,-0.99806136,0.3738131,0.9692531,0.980035,-0.76584005,0.9354734,-0.42501518,-0.6638195,0.5991699,-0.674855,-0.18781476
-0.99999046,0.99998784,0.99076515,0.9576816,0.99792266,-0.9061214,-0.67170125,-0.22801466,-0.999998,0.7198499,0.9587356,0.9912918,0.99999744,-0.9999124,-0.99999803,-0.99328464,-0.88402075,0.9982781,0.9998219,-0.9999723,0.999856,-0.99706775,-0.9999974,0.9977457,0.96608806,0.99695903
-0.99995553,0.9999793,0.9983104,0.92200077,0.9914127,-0.716194,-0.26900116,0.8506381,-0.9999744,0.3904311,0.627848,0.9686323,0.9999837,-0.99747854,-0.99999297,-0.9954883,-0.7800254,0.9965914,0.99975806,-0.999877,0.9996568,-0.9955546,-0.999963,0.9929946,0.8974642,0.98612773
-0.99992764,0.9999655,0.9989486,0.9981348,0.97492176,-0.9987894,-0.8229086,0.76406795,-0.9999915,0.29074243,0.8465148,0.99993867,0.9999999,-0.99996024,-1.0,-0.9992689,-0.4924535,0.9986085,0.9999917,-0.9999989,0.99999726,-0.98986363,-0.9999872,0.99945647,0.9851292,0.99674433
-0.95684814,0.9959628,0.9998151,-0.89559805,-0.07429016,0.99600756,0.99468106,0.9999342,-0.9901838,-0.9454311,-0.99835557,-0.82572997,-0.5209223,0.96903837,0.6178194,-0.98986906,0.6155424,0.98676103,0.61495733,0.7722562,0.081178844,-0.39292577,-0.98808986,0.784056,0.18384503,0.4705281
-0.99999964,0.9999998,0.8570554,0.6818156,0.1971376,-0.08256739,-0.9661001,-0.17075291,-1.0,0.87933433,0.58730644,0.97899634,0.85079837,-0.9998494,-0.97762686,-0.89131856,-0.759355,0.9993689,0.95208204,-0.84871054,0.9933183,-0.75817466,-1.0,0.99999195,0.9999861,0.99998206
0.99998105,-0.97406024,0.99994904,-0.64762044,0.46716008,0.9252734,0.97838783,0.9983015,0.9999777,-0.9901872,-0.9497089,-0.29185775,-0.99316764,0.7702592,0.9491523,-0.97747886,-0.0018297264,0.5768509,-0.9552896,0.9882351,-0.7737697,-0.10097871,0.9997885,0.78721,-0.23892675,-0.9977399
-0.99995476,0.9999752,0.9992404,0.9972768,0.9813415,-0.99680334,-0.8337769,0.8502991,-0.9999896,0.50579965,0.6609766,0.99978393,0.99999946,-0.9999055,-0.9999999,-0.9984,-0.70553696,0.9981266,0.9999617,-0.9999937,0.99998665,-0.99547106,-0.99998236,0.9993875,0.988592,0.9956256
-0.9998593,0.9999867,0.9999528,0.99527645,0.8059041,-0.99618185,-0.13978665,0.9934122,-0.9999851,-0.6705676,0.2660604,0.9999837,1.0,-0.9997832,-1.0,-0.9999509,-0.32117322,0.9993152,0.99999815,-0.99999905,0.99999964,-0.9483521,-0.99995834,0.99911654,0.9686989,0.9953305
-0.9997399,0.9999856,0.99998736,0.9942028,0.56774247,-0.9952113,0.23819372,0.9979969,-0.9999727,-0.71638995,-0.14387436,0.9999914,1.0,-0.9995141,-1.0,-0.99998236,-0.27448434,0.99933285,0.9999989,-0.9999992,0.9999998,-0.90013665,-0.9999184,0.99886656,0.94445616,0.99303716
0.998486,-0.7274951,0.9991809,-0.96872115,-0.77681243,0.99598324,0.9986795,0.99991435,0.99965584,-0.99869305,-0.9937506,-0.946375,-0.99895144,0.9991199,0.9930331,-0.90716326,0.87254506,0.7591845,-0.98285276,0.99488956,-0.99131966,0.5562127,0.99893236,-0.10467755,-0.892534,-0.9902643
0.8372363,0.7711484,0.99998367,-0.8710421,-0.68426734,0.99416983,0.99806964,0.9999764,0.83603793,-0.98586255,-0.99481964,-0.5897233,-0.5815918,0.9946184,0.4526831,-0.9945205,0.64054286,0.9204446,0.6389684,0.62361264,0.11797323,0.0050448976,0.7450202,0.18529235,-0.8467161,-0.8424851
-0.9998824,0.9999914,0.9999403,0.5856205,0.9527121,0.20290455,0.51053274,0.9842542,-0.99999803,-0.8851931,-0.04991046,0.997184,0.99997115,-0.99933165,-0.9999547,-0.99993503,-0.6340746,0.999473,0.9999531,-0.99981326,0.99998695,-0.9686702,-0.9999586,0.9973585,0.9695098,0.9914388
-0.98298126,0.9997106,0.9999984,0.63125455,0.243053,-0.09681757,0.8916743,0.99992985,-0.9934008,-0.5759532,-0.9691847,0.98744315,0.9999595,-0.59790707,-0.99988323,-0.9999638,-0.63151264,0.99640095,0.9999544,-0.9997672,0.99992144,-0.9236314,-0.9916617,0.92501116,0.5040237,0.8035696
-0.7286161,0.98710835,0.9999829,-0.9089173,-0.54346275,0.9960014,0.99727476,0.9999823,-0.88746893,-0.9628315,-0.99786484,-0.7635641,0.1487351,0.98952,0.11655011,-0.99684626,0.66656756,0.9744123,0.9010852,0.27383277,0.5875937,-0.20010492,-0.86754316,0.4578304,-0.67219317,-0.04825374
-0.99998444,0.9999928,0.9631771,0.99970853,0.866292,-0.9997834,-0.9872036,-0.91704583,-0.9999999,0.8201565,0.97157395,0.9999721,0.9999989,-0.99997723,-1.0,-0.9823911,-0.5380372,0.99918795,0.9999708,-0.99999666,0.99999,-0.9635765,-0.9999995,0.9997973,0.9990472,0.9984179
-0.010799178,0.97184527,0.99999774,-0.567275,-0.4449895,0.97319853,0.99337035,0.99998206,-0.4005309,-0.92981833,-0.9941626,0.41985962,0.90407854,0.9015736,-0.82339317,-0.99946064,0.143535,0.97376645,0.99009985,-0.7334074,0.9746031,-0.5908559,-0.50634265,0.6651706,-0.45538926,-0.3249186
0.89303166,0.78028905,0.99997425,-0.86566955,-0.39527434,0.9899631,0.99706185,0.9999169,0.9300832,-0.98709506,-0.9849468,-0.68443894,-0.70300585,0.9936207,0.60076046,-0.9876263,0.5811491,0.91104907,0.3999165,0.73628396,-0.1731447,-0.061055448,0.8752781,0.12420206,-0.8553042,-0.8891417
-0.9963876,0.9998355,0.99991256,-0.8516175,0.8225705,0.9909738,0.9773738,0.9996317,-0.99964106,-0.86914724,-0.9395832,0.060144626,0.99884814,0.0028569393,-0.9913319,-0.99979866,-0.26477188,0.99421716,0.99954987,-0.9949699,0.99863434,-0.84935,-0.99890846,0.7857212,0.17320304,0.90668315
-0.9999988,0.9999988,0.91393787,0.98870677,0.9962165,-0.9796325,-0.94814116,-0.84722286,-0.99999994,0.9664762,0.9840281,0.99759215,0.9999951,-0.999936,-0.9999985,-0.8263106,-0.9794277,0.996625,0.9992544,-0.99996364,0.9998533,-0.9967174,-0.9999999,0.99835885,0.99504834,0.99959767
-0.9996632,0.999958,0.999984,0.99954545,0.32369024,-0.9997075,-0.25768209,0.9923033,-0.9999848,-0.7200137,-0.23825558,0.99999803,0.9999998,-0.9997122,-1.0,-0.9999769,0.31977034,0.99959445,0.9999994,-0.9999996,0.9999999,-0.79542047,-0.99984586,0.9991485,0.97225803,0.9839937
-0.83735853,0.99865776,0.99999505,-0.8407317,0.6482392,0.98986906,0.9841819,0.99993455,-0.97051305,-0.743225,-0.98995346,-0.13553493,0.98322946,0.60686064,-0.8393379,-0.99975544,-0.56801325,0.98958147,0.9986692,-0.92513657,0.9938194,-0.92682743,-0.9524459,0.6347169,-0.0072086984,0.36805454
-0.99998873,0.9999993,0.9996341,0.95689243,0.9350465,-0.91830343,-0.61924237,0.9089531,-0.9999998,-0.373413,0.80911,0.9997526,0.99999887,-0.9998823,-0.9999994,-0.9997716,-0.8087769,0.9980629,0.99999374,-0.9999946,0.9999989,-0.96994305,-0.9999989,0.99848866,0.98322994,0.9992965
-0.99992234,0.99996316,0.99951583,0.99887663,0.95951647,-0.999066,-0.83423275,0.85957736,-0.99998957,0.34377182,0.6521139,0.9999472,0.9999999,-0.9999273,-1.0,-0.9992669,-0.4812208,0.998602,0.9999875,-0.99999803,0.99999607,-0.9895834,-0.99997646,0.99948287,0.9880821,0.9947538
-0.9999917,0.99999374,0.99074167,0.98544115,0.99544597,-0.9782031,-0.86961764,-0.17455207,-0.99999917,0.8004548,0.96787626,0.9984675,0.99999917,-0.9999551,-0.9999999,-0.9928491,-0.89722866,0.9974557,0.9999216,-0.99999183,0.9999669,-0.99657667,-0.99999905,0.9989269,0.9852928,0.9988231
0.431233,0.42906794,0.99802387,-0.99147886,-0.9733361,0.9990431,0.99945915,0.9999954,0.78485173,-0.99655414,-0.99969095,-0.9886089,-0.99919504,0.9999572,0.99793,-0.90387493,0.9576631,0.95350635,-0.9845308,0.9977813,-0.9965327,0.8387498,0.5891085,-0.096094586,-0.8161558,-0.7616817
-0.63464826,0.98447627,0.99997747,-0.67697626,-0.62537575,0.9735228,0.9952839,0.999968,-0.5753935,-0.9683529,-0.9934176,-0.36110446,0.60042316,0.98615825,-0.6610617,-0.99587744,0.6747022,0.96319586,0.93014,-0.37375978,0.72092164,-0.108978085,-0.66603464,0.43963727,-0.7703012,-0.23262411
-0.99998057,0.99998385,0.996061,0.9838917,0.99550676,-0.97501844,-0.7566181,0.28127998,-0.9999949,0.59507096,0.94236183,0.99819666,0.9999994,-0.9999392,-0.99999976,-0.9973962,-0.81274223,0.9981566,0.9999483,-0.9999918,0.9999664,-0.996688,-0.99999523,0.998755,0.9740138,0.9970841
-0.9999764,0.9999867,0.99662626,0.99592143,0.98898345,-0.9948362,-0.9059117,0.33009315,-0.99999714,0.680355,0.9255205,0.9996338,0.99999964,-0.9999533,-0.99999994,-0.9964539,-0.81216353,0.99777466,0.99996346,-0.99999493,0.99998635,-0.9964347,-0.9999964,0.99933875,0.9907771,0.99777526
-0.9991695,0.99991626,0.9999808,0.78483504,0.51416355,-0.22069329,0.8233694,0.99948686,-0.99962884,-0.7852833,-0.8814908,0.9815521,0.99990445,-0.80371237,-0.9999246,-0.99969584,-0.2510123,0.99685663,0.9998072,-0.99948066,0.99974644,-0.90500844,-0.99896103,0.9671389,0.595934,0.9269872
-0.9999973,0.9999999,0.9993478,0.8611951,0.97777295,-0.65726435,-0.61067283,0.8303785,-0.9999999,-0.58584374,0.8436447,0.99816287,0.99999547,-0.9999132,-0.99999404,-0.9997741,-0.794678,0.99760693,0.9999902,-0.999986,0.99999535,-0.97220856,-0.9999996,0.9975522,0.978087,0.99960303
-0.99940366,0.9999072,0.9999851,-0.78454363,0.34838605,0.994619,0.90166783,0.9995988,-0.9999831,-0.58552915,-0.9892421,0.31985304,0.9538771,-0.86995554,-0.6829985,-0.9999563,-0.36482278,0.9760128,0.99875015,-0.92888033,0.99851495,-0.47109768,-0.99997246,0.9402825,0.9026058,0.99044645
-0.960762,0.9980342,0.9999941,-0.67520493,-0.15206595,0.9838271,0.99130255,0.9999751,-0.9868308,-0.8621289,-0.9959206,-0.0009139102,0.978268,0.86809343,-0.92579377,-0.9996803,0.14675087,0.98924494,0.9965585,-0.9039318,0.98907506,-0.64269876,-0.9838522,0.69880366,-0.15291615,0.5040818
-0.99995893,0.99998814,0.99944335,0.9919917,0.97531086,-0.9906573,-0.61344767,0.914157,-0.99999315,-0.18755198,0.79301226,0.9998043,0.9999998,-0.9999124,-0.9999999,-0.99956113,-0.624931,0.9989221,0.99998915,-0.9999965,0.9999963,-0.990114,-0.99998844,0.99914145,0.980845,0.997009
0.9688298,0.1658324,0.9984595,-0.9774833,-0.81093305,0.9959767,0.99891186,0.9999133,0.99079084,-0.9986524,-0.9959008,-0.9677435,-0.9988478,0.9995979,0.99509543,-0.84214336,0.93664235,0.91373986,-0.98266244,0.9963761,-0.9946695,0.63418674,0.98639387,-0.008382362,-0.8319268,-0.94808006
-0.9965005,0.9998862,0.99998903,-0.39615145,0.7299134,0.9671413,0.9418858,0.99957705,-0.9997869,-0.67936313,-0.97417164,0.7188565,0.9951318,-0.7475174,-0.98172486,-0.9998971,-0.48128283,0.9939915,0.99947196,-0.982524,0.9993326,-0.884346,-0.99912465,0.94096625,0.76416254,0.9222973
-0.99999964,1.0,0.9929658,0.15962552,0.9915869,0.6404538,-0.8593639,-0.15647654,-1.0,-0.5589004,0.96863645,0.97564495,0.9999031,-0.9999589,-0.99982744,-0.99855554,-0.9296958,0.99621147,0.999958,-0.99985445,0.99997336,-0.98280805,-1.0,0.9973738,0.9940043,0.999932
-0.9999995,0.9999998,0.9235512,0.51274294,0.99806327,0.34871495,-0.9402085,-0.9197635,-1.0,0.9371884,0.9675074,0.915981,0.9991611,-0.99993944,-0.99964374,-0.89511573,-0.9861609,0.99233943,0.99577785,-0.9987276,0.9986587,-0.9965472,-1.0,0.9983508,0.99672776,0.9998463
-0.98413724,0.9953139,0.9759177,-0.96025354,0.70816314,0.9975561,0.993951,0.99871606,-0.99761206,-0.9304951,-0.99561816,-0.98609084,-0.9796031,0.97962713,0.98133457,-0.37183362,0.58353776,0.9825444,-0.9087333,0.9897799,-0.9784549,-0.41561916,-0.99692,0.85398203,0.21672054,0.70756733
-0.9869393,0.9998491,0.99998254,-0.693978,0.65462,0.93434143,0.97832805,0.99979407,-0.9952948,-0.7281368,-0.84199965,0.5573428,0.99996156,0.36979592,-0.9995386,-0.9999463,-0.44602442,0.9944836,0.99997306,-0.9998309,0.99980825,-0.861782,-0.99556434,0.5160394,-0.64901406,0.8177727
-0.9999676,0.9999888,0.999201,0.98992217,0.9824317,-0.9866638,-0.64087534,0.86454666,-0.99999416,-0.06390446,0.83908534,0.99965966,0.99999964,-0.99991614,-0.9999999,-0.9993971,-0.6755129,0.9988279,0.99998534,-0.9999956,0.99999404,-0.99206144,-0.9999908,0.9990531,0.9800703,0.99707574
-0.99997866,0.99998695,0.99750197,0.9803949,0.9939599,-0.96498746,-0.7022381,0.49336225,-0.9999949,0.33729133,0.93127745,0.99829954,0.99999946,-0.99992836,-0.9999996,-0.99851775,-0.7824711,0.9984577,0.99996537,-0.9999912,0.99997693,-0.9960341,-0.99999404,0.99864864,0.97369343,0.9967483
-0.99971837,0.9999708,0.9999777,0.9988242,0.51204276,-0.9991103,-0.15986793,0.9925392,-0.9999894,-0.8064075,-0.10221467,0.99999595,0.9999999,-0.999757,-1.0,-0.9999743,0.19833313,0.9996249,0.9999989,-0.9999992,0.99999976,-0.8432934,-0.9998946,0.99917185,0.9760687,0.98886144
-0.99995357,0.9998428,0.66622835,-0.9977351,-0.98961985,0.9998667,0.9658796,0.99955124,-0.9999985,-0.89622927,-0.99789983,-0.9984747,-0.9999697,0.9982641,0.9999324,-0.14807425,0.8058682,0.98467475,-0.99167335,0.9998677,-0.99683994,0.95113945,-0.99999267,0.9915605,0.957751,0.999117
0.3891449,0.9197291,0.99994516,-0.88067186,-0.74579424,0.99053174,0.9980439,0.9999715,0.6928493,-0.98795766,-0.9953914,-0.79240686,-0.66199905,0.9978324,0.504435,-0.9885329,0.8209283,0.93471354,0.41124973,0.64314455,-0.3037697,0.28172642,0.52301574,0.004583967,-0.87372905,-0.7564074
-0.9999998,0.9999999,-0.08142716,-0.1617627,0.91649,0.8833481,-0.96952796,-0.8941047,-1.0,0.9325905,0.80615777,0.18545382,-0.22274733,-0.99971,-0.46950677,-0.27865577,-0.9198094,0.9984152,0.48980594,-0.09897926,0.701886,-0.9281151,-1.0,0.99995327,0.9999724,0.999981
-0.9921021,0.9998715,0.9999595,-0.7922825,0.8800433,0.967774,0.9651752,0.999446,-0.99860346,-0.5883421,-0.8341414,0.34343734,0.9999121,-0.16635545,-0.9988163,-0.99991256,-0.63419646,0.9952324,0.99993837,-0.99958163,0.99967057,-0.93458587,-0.9980777,0.69498336,-0.2194452,0.8740118
-0.9998273,0.999988,0.9999747,0.99207556,0.7407329,-0.99228233,0.1311339,0.99626344,-0.999983,-0.74017286,0.07438553,0.9999816,1.0,-0.99964297,-0.99999994,-0.9999704,-0.33775157,0.9993752,0.9999982,-0.9999987,0.9999999,-0.93200606,-0.99994445,0.99888706,0.95789725,0.99417686
-0.9999998,0.9999994,-0.38494885,-0.63112557,-0.21253337,0.9678136,-0.8464163,-0.32606885,-1.0,0.65476936,-0.25887772,-0.43531048,-0.99386036,-0.99543375,0.9653224,-0.058267817,-0.46315563,0.99911696,-0.84552133,0.98566717,-0.56531805,-0.143574,-1.0,0.9999881,0.99998724,0.9999883
-0.9999657,0.9999901,0.9993885,0.9848938,0.9804017,-0.9758811,-0.5300656,0.8980494,-0.9999939,-0.30972734,0.81402564,0.9995527,0.9999997,-0.99988985,-0.9999998,-0.99957615,-0.6608644,0.9989961,0.99998695,-0.9999938,0.9999943,-0.99104095,-0.99998844,0.99876827,0.9770307,0.9964437
-0.22705168,0.69638544,0.9906011,-0.98200405,-0.9513812,0.9956044,0.9986963,0.9999768,0.43206742,-0.9974927,-0.99887234,-0.98583573,-0.9994043,0.99984235,0.998111,-0.6596859,0.97510576,0.9808515,-0.99433637,0.99874806,-0.998648,0.7723325,0.31423888,0.4276143,-0.5048223,-0.47954053
-0.999978,0.9999898,0.99054956,0.999808,0.9232969,-0.99978846,-0.9864857,-0.8362082,-0.9999999,0.75473243,0.9744792,0.9999767,0.9999997,-0.999979,-1.0,-0.9931613,-0.60990864,0.9986857,0.9999898,-0.9999985,0.9999973,-0.9808781,-0.9999993,0.9995259,0.9980547,0.9971834
-0.99995446,0.99996984,0.99740416,0.9945747,0.9929673,-0.99480224,-0.866032,0.5118396,-0.99998844,0.7042792,0.89917684,0.9995346,0.9999998,-0.9999548,-0.99999994,-0.9976048,-0.7745716,0.99722755,0.99996775,-0.999996,0.9999837,-0.99733293,-0.9999908,0.99926317,0.98163795,0.99686646
